vehicle_id,route,distance_km,travel_time_min
1,-1 -> 37 -> 28 -> 40 -> 18 -> 14 -> 35 -> 19 -> 6 -> 23 -> 25 -> 39 -> 2 -> 29 -> 26 -> 20 -> 13 -> 27 -> 11 -> 30 -> 24 -> 9 -> 5 -> 16 -> 3 -> 38 -> 15 -> 4 -> 17 -> 33 -> 32 -> 8 -> 21 -> 31 -> 1 -> 10 -> 12 -> 34 -> 22 -> 36 -> 7 -> -2,113.94,11.68
