vehicle_id,lab_node_id,visit_time,ready_time,due_time,service_time,max_transport_time,delivery_time,transport_time,slack
1,1,176.34066,0,480,5,240,235.35034,54.009679999999975,185.99032000000003
1,3,103.50281,0,480,5,240,235.35034,126.84752999999999,113.15247000000001
1,4,188.96418,0,480,5,240,235.35034,41.38615999999999,198.61384
1,5,91.139735,0,480,5,240,235.35034,139.210605,100.78939500000001
1,7,43.189891,0,480,5,240,235.35034,187.16044899999997,52.83955100000003
1,8,165.93707,0,480,5,240,235.35034,64.41326999999998,175.58673000000002
1,9,113.11346,0,480,5,240,235.35034,117.23687999999999,122.76312000000001
1,10,73.696441,0,480,5,240,235.35034,156.653899,83.346101
1,12,134.26266,0,480,5,240,235.35034,96.08767999999998,143.91232000000002
1,15,124.25895,0,480,5,240,235.35034,106.09138999999999,133.90861
1,16,96.208926,0,480,5,240,235.35034,134.141414,105.858586
1,17,196.47046,0,480,5,240,235.35034,33.879879999999986,206.12012000000001
1,20,220.9106,0,480,5,240,235.35034,9.43974,230.56026
1,21,158.91323,0,480,5,240,235.35034,71.43710999999999,168.56289
1,22,55.621433,0,480,5,240,235.35034,174.728907,65.27109300000001
1,25,18.146457,0,480,5,240,235.35034,212.203883,27.79611700000001
1,26,11.193506,0,480,5,240,235.35034,219.156834,20.843165999999997
1,28,31.091248,0,480,5,240,235.35034,199.25909199999998,40.74090800000002
1,29,4.7399934,0,480,5,240,235.35034,225.61034659999999,14.389653400000014
1,31,81.266098,0,480,5,240,235.35034,149.084242,90.91575800000001
1,34,67.016968,0,480,5,240,235.35034,163.333372,76.666628
1,36,146.56631,0,480,5,240,235.35034,83.78403,156.21597
1,38,210.38326,0,480,5,240,235.35034,19.96707999999998,220.03292000000002
1,39,23.659794,0,480,5,240,235.35034,206.69054599999998,33.30945400000002
2,32,16.782788,0,480,5,240,48.573807,26.791019000000002,213.208981
2,33,27.558761,0,480,5,240,48.573807,16.015045999999998,223.98495400000002
3,2,4.4181782,0,480,5,240,142.52869,133.1105118,106.88948819999999
3,6,43.937475,0,480,5,240,142.52869,93.591215,146.408785
3,11,54.119763,0,480,5,240,142.52869,83.408927,156.591073
3,13,90.80108,0,480,5,240,142.52869,46.72761000000001,193.27238999999997
3,14,109.68128,0,480,5,240,142.52869,27.84741000000001,212.15258999999998
3,18,119.11405,0,480,5,240,142.52869,18.414640000000006,221.58535999999998
3,19,101.4834,0,480,5,240,142.52869,36.04529000000001,203.95470999999998
3,23,24.582251,0,480,5,240,142.52869,112.94643900000001,127.05356099999999
3,24,75.057427,0,480,5,240,142.52869,62.47126300000001,177.52873699999998
3,27,35.156617,0,480,5,240,142.52869,102.37207300000001,137.627927
3,30,66.437134,0,480,5,240,142.52869,71.09155600000001,168.90844399999997
3,35,16.210947,0,480,5,240,142.52869,121.31774300000001,118.68225699999999
3,37,136.3151,0,480,5,240,142.52869,1.2135900000000106,238.78641
3,40,127.00838,0,480,5,240,142.52869,10.520310000000023,229.47968999999998
