vehicle_id,lab_node_id,visit_time,ready_time,due_time,service_time,max_transport_time,delivery_time,transport_time,slack
1,2,157.92358,0,480,5,480,168.02756,5.103980000000007,474.89602
1,5,24.946632,0,480,5,480,168.02756,138.080928,341.919072
1,6,46.154614,0,480,5,480,168.02756,116.87294599999998,363.12705400000004
1,9,32.720064,0,480,5,480,168.02756,130.307496,349.692504
1,11,99.794518,0,480,5,480,168.02756,63.233042,416.766958
1,13,54.794946,0,480,5,480,168.02756,108.23261399999998,371.767386
1,14,119.77017,0,480,5,480,168.02756,43.25739,436.74261
1,16,11.303668,0,480,5,480,168.02756,151.72389199999998,328.276108
1,19,127.95638,0,480,5,480,168.02756,35.07118,444.92882
1,23,111.13403,0,480,5,480,168.02756,51.89353,428.10647
1,24,78.610099,0,480,5,480,168.02756,84.41746099999999,395.582539
1,25,146.16713,0,480,5,480,168.02756,16.860430000000008,463.13957
1,27,62.645361,0,480,5,480,168.02756,100.38219899999999,379.617801
1,30,87.239249,0,480,5,480,168.02756,75.788311,404.211689
1,35,134.7237,0,480,5,480,168.02756,28.303859999999986,451.69614
1,38,18.090555,0,480,5,480,168.02756,144.937005,335.062995
1,39,151.68047,0,480,5,480,168.02756,11.34708999999998,468.65291
2,1,142.03229,0,480,5,480,215.27813,68.24584000000002,411.75415999999996
2,3,40.148671,0,480,5,480,215.27813,170.129459,309.870541
2,4,107.48548,0,480,5,480,215.27813,102.79265000000001,377.20735
2,7,181.07459,0,480,5,480,215.27813,29.203540000000004,450.79646
2,8,92.104772,0,480,5,480,215.27813,118.17335800000001,361.826642
2,10,48.601748,0,480,5,480,215.27813,161.676382,318.323618
2,12,17.377042,0,480,5,480,215.27813,192.90108800000002,287.098912
2,15,128.70883,0,480,5,480,215.27813,81.5693,398.4307
2,17,115.00076,0,480,5,480,215.27813,95.27737,384.72263
2,18,199.96896,0,480,5,480,215.27813,10.309169999999995,469.69083
2,20,31.543472,0,480,5,480,215.27813,178.734658,301.26534200000003
2,21,58.905476,0,480,5,480,215.27813,151.372654,328.627346
2,22,159.83513,0,480,5,480,215.27813,50.44300000000001,429.557
2,26,24.384108,0,480,5,480,215.27813,185.894022,294.105978
2,28,3.4600722,0,480,5,480,215.27813,206.81805780000002,273.1819422
2,29,10.716554,0,480,5,480,215.27813,199.561576,280.438424
2,31,136.37249,0,480,5,480,215.27813,73.90564,406.09436
2,32,71.210847,0,480,5,480,215.27813,139.067283,340.932717
2,33,81.975976,0,480,5,480,215.27813,128.302154,351.697846
2,34,149.91165,0,480,5,480,215.27813,60.366479999999996,419.63352
2,36,171.44252,0,480,5,480,215.27813,38.83561,441.16439
2,37,209.06454,0,480,5,480,215.27813,1.2135900000000106,478.78641
2,40,192.0762,0,480,5,480,215.27813,18.201930000000004,461.79807
