,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,7.8806189081740685,8.678250686217764,12.294574323039708,9.56372633369248,11.336816994551409,2.713941693796881,5.474745744590978,17.60499221126588,19.087871844723107,6.888295531622933,9.66292388163117,10.202986593602152
1,7.467707739818266,0.0,6.324577687702208,8.143654937865966,9.166116110032165,10.939206770891094,5.509022329928906,3.523234721162644,12.931325495687505,15.082298376395455,3.5448808718786915,11.53711128290911,9.805376369941834
2,8.607234257758298,6.172133079229316,0.0,4.534693658150221,5.602392018271269,7.375482679130196,7.75157221724361,4.931518718971968,9.845111546376398,11.327991179833624,3.0065575578184665,8.53443561336865,6.241652278180936
3,13.006324246357716,8.63204695684488,5.312309721590624,0.0,9.872804600131694,11.579720007741441,11.404536016793621,9.018829768867212,5.464299135609722,7.615272016317672,7.588125401590276,12.804848195229077,10.512064860041363
4,9.548932898512065,8.977691669194407,5.73103312182555,9.325983744897327,0.0,2.155438994481268,9.163334655499247,7.297026113423933,13.97398626744314,14.22716341073842,5.888871140289904,3.3551191509435894,0.6392602599096686
5,10.995795704302575,10.424554474984916,7.177895927616059,10.772846550687838,1.9186241330965417,0.0,10.610197461289756,8.743888919214445,14.94049278888135,15.193669932176629,7.3357339460804125,4.801981956734099,2.5578843930062103
6,4.888463510312198,5.166677214377188,7.0025972746885214,10.127296182891353,9.416348225376362,11.189438886235289,0.0,2.760804050794097,14.914966740712895,17.065939621420846,4.229943491460494,11.721086183741141,10.055608485286031
7,5.477570659818475,4.009525497342418,4.940606227895225,8.176364768874231,7.354357178583068,9.127447839441995,3.5188852499291152,0.0,12.964035326695772,15.11500820740372,2.229631774071422,9.659095136947839,7.993617438492735
8,16.935679753234613,12.871511976496212,9.24166522846752,5.896844567382817,13.802160107008593,15.492967513547477,15.546242478549878,12.948185275744104,0.0,4.595886024014319,11.517480908467167,16.734203702105976,14.441420366918262
9,19.189579370456375,15.125411593717967,11.495564845689278,8.150744184604573,14.620036354403165,15.566592531689414,17.80014209577164,15.202084892965862,4.595886024014319,0.0,13.771380525688924,17.975155505346756,14.564812907450648
10,6.894264498583096,3.358251110271717,2.9696434899271065,6.634259032896007,5.811181912257068,7.584272573115995,4.937690248286012,2.117636750014369,11.421929590717546,13.572902471425495,0.0,8.743225507354449,6.450442172166735
11,9.651073780013292,11.810169627032508,8.563511079663654,12.158461702735433,3.3476503085502736,5.1207409694092005,10.54578285557285,9.428572462813344,17.321636575993406,17.574813719288684,8.721349098128009,0.0,3.986910568459942
12,10.188193158421733,9.616951929104077,6.370293381735219,9.91945940272234,0.6392602599096687,2.7946992543909372,9.802594915408914,7.936286373333602,13.918762820490622,14.1719399637859,6.528131400199572,3.9943794108532584,0.0
