vehicle_id,lab_node_id,visit_time,ready_time,due_time,service_time,max_transport_time,delivery_time,transport_time,slack
2,7,23.862056,0,480,5,180,72.501078,43.63902200000001,136.360978
2,18,62.418733,0,480,5,180,72.501078,5.082345000000004,174.917655
2,22,43.54909,0,480,5,180,72.501078,23.951988000000007,156.048012
2,36,33.486983,0,480,5,180,72.501078,34.014095000000005,145.985905
2,37,1.2135965,0,480,5,180,72.501078,66.28748150000001,113.71251849999999
2,39,10.381373,0,480,5,180,72.501078,57.11970500000001,122.88029499999999
3,6,44.323667,0,480,5,180,129.30503,79.98136299999999,100.01863700000001
3,9,64.768932,0,480,5,180,129.30503,59.53609799999998,120.46390200000002
3,12,111.66258,0,480,5,180,129.30503,12.642449999999982,167.35755
3,14,21.75128,0,480,5,180,129.30503,102.55374999999998,77.44625000000002
3,16,72.460831,0,480,5,180,129.30503,51.84419899999999,128.155801
3,19,36.722814,0,480,5,180,129.30503,87.58221599999999,92.41778400000001
3,20,83.093373,0,480,5,180,129.30503,41.21165699999999,138.788343
3,23,13.115144,0,480,5,180,129.30503,111.18988599999999,68.81011400000001
3,27,53.762501,0,480,5,180,129.30503,70.54252899999999,109.45747100000001
3,28,3.4600722,0,480,5,180,129.30503,120.84495779999999,59.15504220000001
3,29,118.65517,0,480,5,180,129.30503,5.64985999999999,174.35014
3,35,30.010108,0,480,5,180,129.30503,94.29492199999999,85.70507800000001
3,40,98.447028,0,480,5,180,129.30503,25.858001999999985,154.141998
4,1,279.98816,0,480,5,180,348.62272,63.63456000000002,116.36543999999998
4,3,293.32359,0,480,5,180,348.62272,50.29912999999999,129.70087
4,4,317.86467,0,480,5,180,348.62272,25.758050000000026,154.24194999999997
4,5,257.67889,0,480,5,180,348.62272,85.94382999999999,94.05617000000001
4,10,246.70669,0,480,5,180,348.62272,96.91603,83.08397
4,15,271.6647,0,480,5,180,348.62272,71.95802000000003,108.04197999999997
4,17,325.37096,0,480,5,180,348.62272,18.25175999999999,161.74824
4,31,285.81303,0,480,5,180,348.62272,57.80968999999999,122.19031000000001
4,34,302.9957,0,480,5,180,348.62272,40.627020000000016,139.37297999999998
4,38,264.53497,0,480,5,180,348.62272,79.08775000000003,100.91224999999997
5,2,386.5544,0,480,5,180,396.65457,5.100169999999991,174.89983
5,8,277.55903,0,480,5,180,396.65457,114.09553999999997,65.90446000000003
5,11,372.21236,0,480,5,180,396.65457,19.44220999999999,160.55779
5,13,362.98884,0,480,5,180,396.65457,28.665729999999996,151.33427
5,21,270.53519,0,480,5,180,396.65457,121.11937999999998,58.88062000000002
5,24,322.63218,0,480,5,180,396.65457,69.02238999999997,110.97761000000003
5,25,344.23769,0,480,5,180,396.65457,47.41687999999999,132.58312
5,26,351.1519,0,480,5,180,396.65457,40.502669999999966,139.49733000000003
5,30,314.01189,0,480,5,180,396.65457,77.64267999999998,102.35732000000002
5,32,256.78279,0,480,5,180,396.65457,134.87178,45.12822
5,33,285.94236,0,480,5,180,396.65457,105.71220999999997,74.28779000000003
