vehicle_id,lab_node_id,visit_time,ready_time,due_time,service_time,max_transport_time,delivery_time,transport_time,slack
1,1,36.000126,0,180,5,180,175.46648,134.466354,45.533646000000005
1,2,91.912315,0,180,5,180,175.46648,78.55416499999998,101.44583500000002
1,3,81.674345,0,180,5,180,175.46648,88.79213499999999,91.20786500000001
1,4,13.677299,0,180,5,180,175.46648,156.78918099999999,23.210819000000015
1,7,110.3552,0,180,5,180,175.46648,60.111279999999994,119.88872
1,15,154.17792,0,180,5,180,175.46648,16.28855999999999,163.71144
1,17,21.192585,0,180,5,180,175.46648,149.27389499999998,30.726105000000018
1,25,132.66658,0,180,5,180,175.46648,37.79989999999998,142.20010000000002
1,28,140.46605,0,180,5,180,175.46648,30.000429999999994,149.99957
1,29,98.141421,0,180,5,180,175.46648,72.325059,107.674941
1,31,74.163682,0,180,5,180,175.46648,96.302798,83.697202
1,32,50.514046,0,180,5,180,175.46648,119.95243399999998,60.04756600000002
1,33,61.279175,0,180,5,180,175.46648,109.18730499999998,70.81269500000002
1,37,123.14701,0,180,5,180,175.46648,47.319469999999995,132.68053
1,38,161.45203,0,180,5,180,175.46648,9.014449999999982,170.98555000000002
2,6,98.386005,0,180,5,180,179.42466,76.03865499999999,103.96134500000001
2,11,108.58797,0,180,5,180,179.42466,65.83668999999999,114.16331000000001
2,13,66.430232,0,180,5,180,179.42466,107.99442799999998,72.00557200000002
2,16,152.84063,0,180,5,180,179.42466,21.584029999999984,158.41597000000002
2,18,16.152377,0,180,5,180,179.42466,158.272283,21.727717000000013
2,20,30.510098,0,180,5,180,179.42466,143.914562,36.08543800000001
2,21,166.74875,0,180,5,180,179.42466,7.675909999999988,172.32409
2,24,82.37228,0,180,5,180,179.42466,92.05237999999999,87.94762000000001
2,26,121.33308,0,180,5,180,179.42466,53.09157999999999,126.90842
2,27,39.756258,0,180,5,180,179.42466,134.668402,45.331598000000014
2,30,53.137546,0,180,5,180,179.42466,121.28711399999999,58.71288600000001
2,39,5.0688328,0,180,5,180,179.42466,169.3558272,10.644172800000007
2,40,134.19589,0,180,5,180,179.42466,40.22877,139.77123
3,5,136.83972,0,180,5,180,189.24203,47.40231,132.59769
3,8,73.887541,0,180,5,180,189.24203,110.354489,69.645511
3,9,56.255499,0,180,5,180,189.24203,127.986531,52.013469
3,10,118.19787,0,180,5,180,189.24203,66.04416,113.95584
3,12,124.99129,0,180,5,180,189.24203,59.25074000000001,120.74925999999999
3,14,9.7064579,0,180,5,180,189.24203,174.5355721,5.464427900000004
3,19,174.51261,0,180,5,180,189.24203,9.729420000000005,170.27058
3,22,35.770302,0,180,5,180,189.24203,148.47172799999998,31.528272000000015
3,23,19.541513,0,180,5,180,189.24203,164.700517,15.29948300000001
3,34,111.51791,0,180,5,180,189.24203,72.72412,107.27588
3,35,95.765179,0,180,5,180,189.24203,88.476851,91.523149
3,36,154.61688,0,180,5,180,189.24203,29.62514999999999,150.37485
