from_node_id,from_name,to_node_id,to_name,travel_time_min,distance_m
1,Lab 1,11,Lab 11,10.415907983988848,8144.631592030607
1,Lab 1,12,Lab 12,2.8994629997095367,2360.2736801630053
1,Lab 1,13,Lab 13,9.974827907995143,7589.157003002978
1,Lab 1,14,Lab 14,11.642751012099701,9290.58431502364
1,Lab 1,15,Lab 15,3.3648902723212206,2062.03154991103
1,Lab 1,16,Lab 16,5.199945995248841,4033.3994625422947
1,Lab 1,17,Lab 17,9.753376007353216,8022.1850567568445
1,Lab 1,18,Lab 18,10.343314635634579,7864.7354360449
1,Lab 1,19,Lab 19,11.663794286807084,9413.049080711733
1,Lab 1,20,Lab 20,5.10173993795061,3829.6715894565154
1,Lab 1,21,Lab 21,3.5338574638920335,2874.4185784233223
1,Lab 1,22,Lab 22,7.798971259323809,6054.730881833613
1,Lab 1,23,Lab 23,9.343813062696858,7481.949275630687
1,Lab 1,24,Lab 24,18.018252992052165,15034.249219506304
1,Lab 1,25,Lab 25,6.090189289956919,4654.458364843363
1,Lab 1,26,Lab 26,4.137238283340077,3241.47976240621
1,Lab 1,27,Lab 27,7.904686137537916,6149.18491107271
1,Lab 1,28,Lab 28,6.691222623532368,5270.409493792976
1,Lab 1,29,Lab 29,4.454947387341791,3574.36794637026
1,Lab 1,30,Lab 30,15.431773324264807,12870.126064830312
1,Lab 1,31,Lab 31,0.824865134774808,687.38761231234
1,Lab 1,32,Lab 32,9.534443784851275,7864.914003388731
1,Lab 1,33,Lab 33,5.9429998691672905,4881.932196372384
1,Lab 1,34,Lab 34,2.881753656569418,2305.0386114733496
1,Lab 1,35,Lab 35,11.545977446840803,9084.713968333343
1,Lab 1,36,Lab 36,8.626098769732724,6797.71378977072
1,Lab 1,37,Lab 37,7.751111852168966,6116.188388558601
1,Lab 1,38,Lab 38,3.4882673729471807,2687.7456892247183
1,Lab 1,39,Lab 39,6.025167663561208,4547.141601228653
1,Lab 1,40,Lab 40,10.907249094738171,8075.08749539636
2,Lab 2,0,Central Hospital,4.057047610123845,3250.804451677879
2,Lab 2,1,Lab 1,5.803404377019125,4238.680233381717
2,Lab 2,2,Lab 2,0.0,0.0
2,Lab 2,3,Lab 3,5.234178331048871,4002.2159875927086
2,Lab 2,4,Lab 4,12.510779805921969,10740.227237124142
2,Lab 2,5,Lab 5,7.5360896801933865,5879.621847846803
2,Lab 2,6,Lab 6,7.004696477468529,5560.890222168709
2,Lab 2,7,Lab 7,7.521769901456701,5945.410833226628
2,Lab 2,8,Lab 8,10.691586741755327,8408.062477955307
2,Lab 2,9,Lab 9,8.81008835148908,6214.27309977438
2,Lab 2,10,Lab 10,4.279193480557891,3173.9760945300764
2,Lab 2,11,Lab 11,9.372525010444337,7657.749566759103
2,Lab 2,12,Lab 12,2.83463778377848,2142.6585888215836
2,Lab 2,13,Lab 13,8.092188913672505,6671.934847271001
2,Lab 2,14,Lab 14,6.889564508478977,5436.657799340561
2,Lab 2,15,Lab 15,7.636613164159187,5644.698271655146
2,Lab 2,16,Lab 16,7.466898966326314,5845.026490913266
2,Lab 2,17,Lab 17,14.640644535428294,11904.107009243826
2,Lab 2,18,Lab 18,5.3548376998519105,3996.6875587846225
2,Lab 2,19,Lab 19,6.910607783186362,5709.760321312214
2,Lab 2,20,Lab 20,3.7639083638104003,3051.539661462672
2,Lab 2,21,Lab 21,8.847290241027759,6915.508386864141
2,Lab 2,22,Lab 22,8.82556473556639,6714.559168960445
2,Lab 2,23,Lab 23,4.590626559076136,3778.660516231169
2,Lab 2,24,Lab 24,16.5135131446262,14117.027063774325
2,Lab 2,25,Lab 25,1.5438649035931893,975.8888689817882
2,Lab 2,26,Lab 26,1.8126920172143108,1458.8813682193802
2,Lab 2,27,Lab 27,7.441621449108143,5717.669563367122
2,Lab 2,28,Lab 28,1.702745687749699,1402.3616165326985
2,Lab 2,29,Lab 29,1.209415708399901,928.9477908601059
2,Lab 2,30,Lab 30,13.92703347683884,11952.903909098333
2,Lab 2,31,Lab 31,6.138297911910536,4711.451407890734
2,Lab 2,32,Lab 32,14.847876561987004,11906.00381182955
2,Lab 2,33,Lab 33,11.256432646303018,8923.022004813205
2,Lab 2,34,Lab 34,4.6576455735553255,3637.641074215824
2,Lab 2,35,Lab 35,6.79279094322008,5381.425208933822
2,Lab 2,36,Lab 36,9.051663497162817,6812.5524570671
2,Lab 2,37,Lab 37,3.886602298969875,3102.0874123304716
2,Lab 2,38,Lab 38,7.274835308605578,5507.744150041082
2,Lab 2,39,Lab 39,1.1437506555909003,775.8317449806436
2,Lab 2,40,Lab 40,6.014081859052613,4816.651797051325
3,Lab 3,0,Central Hospital,7.4099760311567335,5708.531060083053
3,Lab 3,1,Lab 1,3.008817224595155,2168.8066266075375
3,Lab 3,2,Lab 2,5.237969885503213,3971.011530400808
3,Lab 3,3,Lab 3,0.0,0.0
3,Lab 3,4,Lab 4,7.821090958224178,6944.107560854891
3,Lab 3,5,Lab 5,2.3629941021699166,1920.2218286732602
3,Lab 3,6,Lab 6,8.119355856107113,6329.338475500168
3,Lab 3,7,Lab 7,10.184933341442145,7957.213049581422
3,Lab 3,8,Lab 8,8.386971189214751,6535.779296122024
3,Lab 3,9,Lab 9,4.61055345806741,3064.4520693235154
3,Lab 3,10,Lab 10,3.44688549552981,2400.5438458513086
3,Lab 3,11,Lab 11,8.316760015150997,6349.4714596629465
3,Lab 3,12,Lab 12,3.518368606279701,2517.2270617788076
3,Lab 3,13,Lab 13,8.206082172232934,6138.143645903643
3,Lab 3,14,Lab 14,10.900669976051947,8500.114373474074
3,Lab 3,15,Lab 15,3.280957063035586,2117.0150773537102
3,Lab 3,16,Lab 16,2.2938033883028432,1885.6264717397237
3,Lab 3,17,Lab 17,9.950955687730502,8107.987332974575
3,Lab 3,18,Lab 18,10.592807585355123,7919.011641293171
3,Lab 3,19,Lab 19,10.521538057068323,8266.779923969714
3,Lab 3,20,Lab 20,3.4867256016967683,2574.332383957894
3,Lab 3,21,Lab 21,6.542674688487187,5043.225205030858
3,Lab 3,22,Lab 22,9.589435653163038,7276.0494479608105
3,Lab 3,23,Lab 23,8.601732026649106,6691.479334081122
3,Lab 3,24,Lab 24,16.249507256289956,13583.23586240697
3,Lab 3,25,Lab 25,5.348108253909164,3863.988423293799
3,Lab 3,26,Lab 26,3.572134739335554,2549.4163763426327
3,Lab 3,27,Lab 27,5.805538168700063,4354.024778705049
3,Lab 3,28,Lab 28,6.940715573252912,5373.373146933505
3,Lab 3,29,Lab 29,5.073852993911955,3731.3213279860624
3,Lab 3,30,Lab 30,13.6630275885026,11419.112707730977
3,Lab 3,31,Lab 31,2.6289814732502834,1998.9166900756845
3,Lab 3,32,Lab 32,12.33349719225617,10005.557305259923
3,Lab 3,33,Lab 33,8.742053276572184,7022.5754982435765
3,Lab 3,34,Lab 34,4.672218050408651,3526.357177600547
3,Lab 3,35,Lab 35,10.803896410793051,8202.358378751347
3,Lab 3,36,Lab 36,10.41656316357196,8019.032355897917
3,Lab 3,37,Lab 37,8.37001745873913,6311.9898184795675
3,Lab 3,38,Lab 38,2.1017397305821066,1661.843873860786
3,Lab 3,39,Lab 39,5.700714001164114,4053.237965632
3,Lab 3,40,Lab 40,11.25205174455583,8270.888925317327
4,Lab 4,0,Central Hospital,14.331798851555833,11825.668812318801
4,Lab 4,1,Lab 1,8.02080069291922,6914.450390948359
4,Lab 4,2,Lab 2,12.959732551658472,10684.952967116476
4,Lab 4,3,Lab 3,8.323246356465564,7041.947598663091
4,Lab 4,4,Lab 4,0.0,0.0
4,Lab 4,5,Lab 5,7.4642027555356725,6367.586747974088
4,Lab 4,6,Lab 6,15.82994332531826,13371.286074163261
4,Lab 4,7,Lab 7,16.34862878175924,13682.834412580229
4,Lab 4,8,Lab 8,10.91841734354125,8465.615851941155
4,Lab 4,9,Lab 9,10.094705457168564,8067.8421259662955
4,Lab 4,10,Lab 10,9.509490228318361,8145.9778311745795
4,Lab 4,11,Lab 11,15.086488883068462,12747.088854088093
4,Lab 4,12,Lab 12,10.440191426678796,8865.688704666713
4,Lab 4,13,Lab 13,14.975811040150402,12536.316500350555
4,Lab 4,14,Lab 14,19.01575969266312,15488.638939883933
4,Lab 4,15,Lab 15,6.918390407792341,5860.826409859188
4,Lab 4,16,Lab 16,7.3950120416686,6332.991391040551
4,Lab 4,17,Lab 17,2.5063424183793424,1799.0334277860336
4,Lab 4,18,Lab 18,17.884043062603837,14370.15046054861
4,Lab 4,19,Lab 19,18.23212552627947,15308.727522632806
4,Lab 4,20,Lab 20,11.601815318307935,9616.279982620987
4,Lab 4,21,Lab 21,10.360048727117123,8321.656044153435
4,Lab 4,22,Lab 22,15.437797430021359,12795.398885899442
4,Lab 4,23,Lab 23,16.716821743260272,13680.003900490976
4,Lab 4,24,Lab 24,23.019236124207428,19981.408716853886
4,Lab 4,25,Lab 25,13.46319797052033,10852.51298970365
4,Lab 4,26,Lab 26,11.636911241408182,9537.940942752482
4,Lab 4,27,Lab 27,13.775895812924514,11395.972377368147
4,Lab 4,28,Lab 28,14.231951050501628,11775.824518296684
4,Lab 4,29,Lab 29,11.995675814311051,10079.782970873966
4,Lab 4,30,Lab 30,20.432756456420066,17817.285562177894
4,Lab 4,31,Lab 31,7.756755204313104,6721.305444793843
4,Lab 4,32,Lab 32,11.917489271430782,9166.64880992477
4,Lab 4,33,Lab 33,9.319968403029838,7301.9316686946195
4,Lab 4,34,Lab 34,10.52057982726697,9045.706615539177
4,Lab 4,35,Lab 35,18.79723306844306,15244.30597741444
4,Lab 4,36,Lab 36,16.264924940430276,13490.699181306432
4,Lab 4,37,Lab 37,15.291840279138226,12660.451461367473
4,Lab 4,38,Lab 38,7.166219527668757,6230.150786810848
4,Lab 4,39,Lab 39,13.565896090530467,11041.76253204185
4,Lab 4,40,Lab 40,18.447977521707433,14619.350568205224
5,Lab 5,0,Central Hospital,9.772970133326652,7628.752888756314
5,Lab 5,1,Lab 1,5.37181132676507,4089.028455280798
5,Lab 5,2,Lab 2,7.453014402391451,5879.419590782099
5,Lab 5,3,Lab 3,2.362994102169917,1920.22182867326
5,Lab 5,4,Lab 4,6.943012833530093,6276.884578320163
5,Lab 5,5,Lab 5,0.0,0.0
5,Lab 5,6,Lab 6,8.504121997516728,7510.539913136871
5,Lab 5,7,Lab 7,12.547927443612055,9877.434878254684
5,Lab 5,8,Lab 8,10.749965291384667,8456.001124795286
5,Lab 5,9,Lab 9,2.768884129367036,1769.44609185928
5,Lab 5,10,Lab 10,5.809879597699725,4320.7656745245695
5,Lab 5,11,Lab 11,7.760667555266938,6448.69281998108
5,Lab 5,12,Lab 12,5.8813627084496165,4437.448890452069
5,Lab 5,13,Lab 13,7.649989712348873,6237.920466243543
5,Lab 5,14,Lab 14,13.11571449294019,10408.522433855365
5,Lab 5,15,Lab 15,3.9858044270716495,2944.5708041091084
5,Lab 5,16,Lab 16,0.06919071386707329,34.59535693353664
5,Lab 5,17,Lab 17,9.072877563036418,7440.7643504398475
5,Lab 5,18,Lab 18,12.807852102243363,9827.419701674462
5,Lab 5,19,Lab 19,10.906304198477937,9447.981361606417
5,Lab 5,20,Lab 20,5.701770118585008,4463.5999061500215
5,Lab 5,21,Lab 21,8.905668790657101,6963.44703370412
5,Lab 5,22,Lab 22,11.952429755332957,9196.271276634072
5,Lab 5,23,Lab 23,9.928835246443368,8599.88739446241
5,Lab 5,24,Lab 24,15.693414796405897,13683.012682746868
5,Lab 5,25,Lab 25,7.563152770797403,5772.396483675087
5,Lab 5,26,Lab 26,5.787179256223794,4457.824436723924
5,Lab 5,27,Lab 27,6.450074485122987,5440.969021467711
5,Lab 5,28,Lab 28,9.155760090141149,7281.781207314795
5,Lab 5,29,Lab 29,7.436847096081871,5651.543156659323
5,Lab 5,30,Lab 30,13.10693512861854,11518.889528070877
5,Lab 5,31,Lab 31,4.950696905555302,3705.6563494476977
5,Lab 5,32,Lab 32,13.663802531828775,10404.542599658713
5,Lab 5,33,Lab 33,10.956656602706236,8327.514587150185
5,Lab 5,34,Lab 34,7.035212152578568,5446.579006273808
5,Lab 5,35,Lab 35,11.471411740641527,9383.559816388051
5,Lab 5,36,Lab 36,12.779557265741875,9939.254184571182
5,Lab 5,37,Lab 37,10.733011560909043,8232.21164715283
5,Lab 5,38,Lab 38,1.856077457299268,1523.6676431270323
5,Lab 5,39,Lab 39,7.915758518052353,5961.646026013289
5,Lab 5,40,Lab 40,13.467096261444071,10191.11075399058
6,Lab 6,0,Central Hospital,9.37020847469642,7879.427560879106
6,Lab 6,1,Lab 1,9.797626822978629,7656.807189390155
6,Lab 6,2,Lab 2,6.776672430543144,5676.61527257251
6,Lab 6,3,Lab 3,8.140432160130908,6327.975883473055
6,Lab 6,4,Lab 4,15.67018399721117,13268.509341164092
6,Lab 6,5,Lab 5,8.865552591415222,7742.478541926724
6,Lab 6,6,Lab 6,0.0,0.0
6,Lab 6,7,Lab 7,13.103251388981697,10893.86217817704
6,Lab 6,8,Lab 8,14.685809187714828,11826.18943396375
6,Lab 6,9,Lab 9,8.810315765236842,6849.619276534667
6,Lab 6,10,Lab 10,8.273415926517393,6592.103050538513
6,Lab 6,11,Lab 11,5.182292395792703,4093.664164111088
6,Lab 6,12,Lab 12,7.898726933015966,6364.808819605114
6,Lab 6,13,Lab 13,3.6280097278353702,2641.0388092736944
6,Lab 6,14,Lab 14,5.6662649156655185,4368.965959823343
6,Lab 6,15,Lab 15,11.329005853232818,8441.416857662913
6,Lab 6,16,Lab 16,8.796361877548149,7707.883184993187
6,Lab 6,17,Lab 17,17.800048726717495,14432.389113283776
6,Lab 6,18,Lab 18,9.718857228506396,7402.172515253242
6,Lab 6,19,Lab 19,2.5595742165120368,2068.601461428569
6,Lab 6,20,Lab 20,5.456633428438756,4056.8726157612396
6,Lab 6,21,Lab 21,12.841512686987262,10333.635342872582
6,Lab 6,22,Lab 22,14.375258593950521,11413.929471782187
6,Lab 6,23,Lab 23,3.18452046742829,2710.0648924317293
6,Lab 6,24,Lab 24,11.019069574829034,8576.526271255034
6,Lab 6,25,Lab 25,6.259606555647511,5008.890794126085
6,Lab 6,26,Lab 26,6.428644886362948,5194.164779349585
6,Lab 6,27,Lab 27,4.438862147666029,3762.5869835748263
6,Lab 6,28,Lab 28,6.637724573754729,5602.357643427695
6,Lab 6,29,Lab 29,7.704098840625716,6441.667764118857
6,Lab 6,30,Lab 30,8.432589907041676,6461.061996442372
6,Lab 6,31,Lab 31,9.937073095512334,7893.225362447307
6,Lab 6,32,Lab 32,18.84209900794651,15324.130767837994
6,Lab 6,33,Lab 33,15.25065509226252,12341.148960821647
6,Lab 6,34,Lab 34,9.555806982327567,7717.916382287752
6,Lab 6,35,Lab 35,3.124681758675627,2004.1799162102009
6,Lab 6,36,Lab 36,14.633144984687817,11761.003802017512
6,Lab 6,37,Lab 37,9.152029303878079,7541.696127031675
6,Lab 6,38,Lab 38,9.578882745389453,7947.003788914674
6,Lab 6,39,Lab 39,6.4547245393077635,5265.559551021888
6,Lab 6,40,Lab 40,10.949060745057645,9015.772943719143
7,Lab 7,0,Central Hospital,4.577611389249567,3223.7810668561674
7,Lab 7,1,Lab 1,8.896336687532408,6976.159893490319
7,Lab 7,2,Lab 2,7.597290079568681,6056.606368243264
7,Lab 7,3,Lab 3,10.321535519018662,8163.0092581761755
7,Lab 7,4,Lab 4,15.65444982615667,13519.98832200059
7,Lab 7,5,Lab 5,12.684529621188576,10083.231086849437
7,Lab 7,6,Lab 6,13.448131940497582,10929.59713161993
7,Lab 7,7,Lab 7,0.0,0.0
7,Lab 7,8,Lab 8,10.745218985508721,8821.919693927077
7,Lab 7,9,Lab 9,14.52655437494414,10929.127689991681
7,Lab 7,10,Lab 10,7.4649536175270725,5985.9763927258555
7,Lab 7,11,Lab 11,15.693397741532609,12651.586822524541
7,Lab 7,12,Lab 12,6.86949105838357,5523.106719088759
7,Lab 7,13,Lab 13,14.53562437670156,11665.772103036432
7,Lab 7,14,Lab 14,12.515140208151443,9380.81066842933
7,Lab 7,15,Lab 15,10.780283184393888,8424.459356531597
7,Lab 7,16,Lab 16,12.615338907321503,10048.6357299159
7,Lab 7,17,Lab 17,17.784314555662995,14683.868094120275
7,Lab 7,18,Lab 18,8.53122604926308,6234.684827921162
7,Lab 7,19,Lab 19,13.354043246215412,11078.467230763441
7,Lab 7,20,Lab 20,10.084781094898677,8045.376917228102
7,Lab 7,21,Lab 21,8.794157043860052,7271.466028585139
7,Lab 7,22,Lab 22,7.431532503964462,5711.116337842872
7,Lab 7,23,Lab 23,11.034062022105186,9147.367425682392
7,Lab 7,24,Lab 24,22.83438587571447,19110.864319539767
7,Lab 7,25,Lab 25,8.912277758727374,6994.341358908937
7,Lab 7,26,Lab 26,7.953847339958927,6438.4535396838
7,Lab 7,27,Lab 27,13.762494180196418,10711.506819132557
7,Lab 7,28,Lab 28,7.178838510499721,5868.069091453971
7,Lab 7,29,Lab 29,7.3300943962261975,5860.4690824021745
7,Lab 7,30,Lab 30,20.24790620792711,16946.741164863775
7,Lab 7,31,Lab 31,9.231230222423818,7448.931067999336
7,Lab 7,32,Lab 32,15.99628982224917,13064.839452881299
7,Lab 7,33,Lab 33,12.404845906565184,10081.857645864953
7,Lab 7,34,Lab 34,7.250381890439548,5969.415681946191
7,Lab 7,35,Lab 35,13.23622640624913,10750.13211838505
7,Lab 7,36,Lab 36,4.624927278840798,2747.483319879842
7,Lab 7,37,Lab 37,7.791814114061223,6320.029238034483
7,Lab 7,38,Lab 38,10.903660285019848,8799.571138695626
7,Lab 7,39,Lab 39,8.560486528541078,6740.286452519795
7,Lab 7,40,Lab 40,5.99569020571196,4226.147752918392
8,Lab 8,0,Central Hospital,9.588583595672237,7904.123227735182
8,Lab 8,1,Lab 1,5.44046058341166,4418.894851841205
8,Lab 8,2,Lab 2,10.804191250307984,8552.371579626566
8,Lab 8,3,Lab 3,8.286017263493754,6566.667842643773
8,Lab 8,4,Lab 4,10.188962011237653,8220.534932928182
8,Lab 8,5,Lab 5,10.64901136566367,8332.03345795075
8,Lab 8,6,Lab 6,15.119557317979721,12003.572532839993
8,Lab 8,7,Lab 7,10.879114031355833,8883.344555138514
8,Lab 8,8,Lab 8,0.0,0.0
8,Lab 8,9,Lab 9,12.853549113487956,9592.27673136747
8,Lab 8,10,Lab 10,7.255851183239582,5778.14346412255
8,Lab 8,11,Lab 11,15.795782640536602,12563.52644387181
8,Lab 8,12,Lab 12,8.284650125328305,6733.107317176803
8,Lab 8,13,Lab 13,15.360015033613907,12008.051854844183
8,Lab 8,14,Lab 14,16.974411435315076,13023.5364267458
8,Lab 8,15,Lab 15,8.439011209633248,6201.276179131691
8,Lab 8,16,Lab 16,10.579820651796597,8297.438101017215
8,Lab 8,17,Lab 17,12.31882674074398,9384.414705047868
8,Lab 8,18,Lab 18,14.472341986408983,11197.019811746348
8,Lab 8,19,Lab 19,16.995454710022457,13785.882717725537
8,Lab 8,20,Lab 20,10.486927063569375,8248.56644129772
8,Lab 8,21,Lab 21,2.024135649254587,1668.6908881988238
8,Lab 8,22,Lab 22,9.54809281696355,7524.157124159575
8,Lab 8,23,Lab 23,14.67547348591223,11854.782912644489
8,Lab 8,24,Lab 24,23.403440117670936,19453.144071347513
8,Lab 8,25,Lab 25,11.47537641557569,9027.292001857162
8,Lab 8,26,Lab 26,9.522425408958847,7614.313399420006
8,Lab 8,27,Lab 27,13.284560794085673,10568.079762913912
8,Lab 8,28,Lab 28,10.820249974306769,8865.976481429749
8,Lab 8,29,Lab 29,9.840134512960562,7947.201583384058
8,Lab 8,30,Lab 30,20.816960449883577,17289.02091667152
8,Lab 8,31,Lab 31,5.7753541183030705,4697.97279758405
8,Lab 8,32,Lab 32,6.974767560629948,5630.277019272861
8,Lab 8,33,Lab 33,3.383323644945963,2647.295212256514
8,Lab 8,34,Lab 34,7.13402590472453,5804.053852461534
8,Lab 8,35,Lab 35,16.877637870056176,13457.547605347147
8,Lab 8,36,Lab 36,10.37261433427043,7753.835701026817
8,Lab 8,37,Lab 37,11.433225577868269,9317.936628010259
8,Lab 8,38,Lab 38,8.810261058726951,6886.244872892152
8,Lab 8,39,Lab 39,11.41035478917998,8919.975238242452
8,Lab 8,40,Lab 40,13.704762265823836,11118.800619215594
9,Lab 9,0,Central Hospital,11.116815500729045,8173.47901383363
9,Lab 9,1,Lab 1,7.179895531716473,4884.130608741779
9,Lab 9,2,Lab 2,8.268334257856345,5896.185846499849
9,Lab 9,3,Lab 3,4.270001583278461,2754.167162734057
9,Lab 9,4,Lab 4,9.565715752035043,7970.777365759297
9,Lab 9,5,Lab 5,2.7610843462390977,1763.0835013062072
9,Lab 9,6,Lab 6,8.425521374021967,6602.971396661069
9,Lab 9,7,Lab 7,13.891772811014444,10422.161003332
9,Lab 9,8,Lab 8,12.558049496336073,9251.103278256267
9,Lab 9,9,Lab 9,0.0,0.0
9,Lab 9,10,Lab 10,7.153724965102116,4865.491799601885
9,Lab 9,11,Lab 11,7.682066931772176,5541.124303505278
9,Lab 9,12,Lab 12,7.225208075852008,4982.175015529385
9,Lab 9,13,Lab 13,7.571389088854112,5330.351949767741
9,Lab 9,14,Lab 14,13.486360808910359,10409.613200608204
9,Lab 9,15,Lab 15,6.145467416204523,4003.008878356594
9,Lab 9,16,Lab 16,2.6918936323720244,1728.4881443726706
9,Lab 9,17,Lab 17,11.695580481541372,9134.657137878981
9,Lab 9,18,Lab 18,13.623171957708257,9844.185957392212
9,Lab 9,19,Lab 19,10.827703574983177,8540.412845130615
9,Lab 9,20,Lab 20,6.517089974049903,4401.752035674192
9,Lab 9,21,Lab 21,10.713752995608505,7758.549187165101
9,Lab 9,22,Lab 22,13.35333362366668,9740.997401711385
9,Lab 9,23,Lab 23,9.850234622948609,8257.694133876252
9,Lab 9,24,Lab 24,15.614814172911135,12775.444166271065
9,Lab 9,25,Lab 25,8.378472626262297,5773.487250427926
9,Lab 9,26,Lab 26,6.602499111688688,4476.839609986409
9,Lab 9,27,Lab 27,6.371473861628226,4533.400504991909
9,Lab 9,28,Lab 28,9.971079945606045,7298.547463032545
9,Lab 9,29,Lab 29,8.56036345858908,6065.860446575785
9,Lab 9,30,Lab 30,13.028334505123778,10611.321011595073
9,Lab 9,31,Lab 31,6.800059780371604,4714.2406722099295
9,Lab 9,32,Lab 32,16.286505450333728,12098.435387097843
9,Lab 9,33,Lab 33,12.913131583693502,9689.37694699778
9,Lab 9,34,Lab 34,8.436116020912293,5991.305131351123
9,Lab 9,35,Lab 35,11.392811117146767,8475.991299912248
9,Lab 9,36,Lab 36,14.180461134075596,10483.980309648496
9,Lab 9,37,Lab 37,12.076856928311438,8776.937772230145
9,Lab 9,38,Lab 38,4.015740446432139,2582.105717374518
9,Lab 9,39,Lab 39,8.731078373517247,5978.412281731039
9,Lab 9,40,Lab 40,14.282416116908966,10712.837643551167
10,Lab 10,0,Central Hospital,5.655697671628789,4098.977746543193
10,Lab 10,1,Lab 1,2.234755142821074,1537.1353352194064
10,Lab 10,2,Lab 2,4.304134660855193,3243.136301766825
10,Lab 10,3,Lab 3,3.609216264585916,2551.3777616600705
10,Lab 10,4,Lab 4,8.942130571723913,8038.68233896183
10,Lab 10,5,Lab 5,5.9722103667558315,4471.599590333332
10,Lab 10,6,Lab 6,8.619500728526933,6762.998559169235
10,Lab 10,7,Lab 7,7.484251163911739,5956.143346804618
10,Lab 10,8,Lab 8,7.122937507557276,5706.517579792997
10,Lab 10,9,Lab 9,7.728608398480046,5317.496193475578
10,Lab 10,10,Lab 10,0.0,0.0
10,Lab 10,11,Lab 11,9.76239539403628,7753.292600661525
10,Lab 10,12,Lab 12,1.7845935358755134,1423.8720393170604
10,Lab 10,13,Lab 13,8.859958444161121,6767.477881173423
10,Lab 10,14,Lab 14,10.52788154826568,8354.182674177695
10,Lab 10,15,Lab 15,4.067963929961138,2943.153373492835
10,Lab 10,16,Lab 16,5.903019652888759,4437.004233399795
10,Lab 10,17,Lab 17,11.071995301230238,9202.562111081515
10,Lab 10,18,Lab 18,9.228445171800558,6928.333795198955
10,Lab 10,19,Lab 19,10.548924822973067,8476.64743986579
10,Lab 10,20,Lab 20,3.9868704741165866,3007.9924676269598
10,Lab 10,21,Lab 21,5.2786410068297105,4213.963488701832
10,Lab 10,22,Lab 22,6.5734198121738565,5068.707820123832
10,Lab 10,23,Lab 23,8.22894359886284,6545.5476347847425
10,Lab 10,24,Lab 24,16.90338352821814,14212.57009767675
10,Lab 10,25,Lab 25,4.975319826122898,3718.0567239974184
10,Lab 10,26,Lab 26,3.0223688195060534,2305.078121560264
10,Lab 10,27,Lab 27,7.637273268870405,5813.212597269544
10,Lab 10,28,Lab 28,5.576353159698345,4334.007852947031
10,Lab 10,29,Lab 29,3.3400779235077684,2637.966305524315
10,Lab 10,30,Lab 30,14.316903860430784,12048.446943000758
10,Lab 10,31,Lab 31,2.569648677712485,2009.9065097284247
10,Lab 10,32,Lab 32,11.279227327788956,9204.458913667238
10,Lab 10,33,Lab 33,7.687783412104968,6221.477106650894
10,Lab 10,34,Lab 34,1.6562022094194646,1319.0155497635676
10,Lab 10,35,Lab 35,10.431107983006786,8148.312327487398
10,Lab 10,36,Lab 36,7.400547322582772,5811.690728060938
10,Lab 10,37,Lab 37,6.615739099211186,5130.165326848818
10,Lab 10,38,Lab 38,4.191341030587098,3318.265155656866
10,Lab 10,39,Lab 39,4.910298199727186,3610.739960382709
10,Lab 10,40,Lab 40,9.77187634178039,7089.064433686577
11,Lab 11,0,Central Hospital,12.525202749544444,10266.343136129957
11,Lab 11,1,Lab 1,10.310152225802243,8103.824248661201
11,Lab 11,2,Lab 2,9.342696813014044,7724.490552990466
11,Lab 11,3,Lab 3,8.13367553907595,6324.852943954563
11,Lab 11,4,Lab 4,14.13736256600266,12432.321003355093
11,Lab 11,5,Lab 5,7.332731160206708,6224.627138902009
11,Lab 11,6,Lab 6,4.914801493349667,3957.170194761101
11,Lab 11,7,Lab 7,15.617905564558127,12753.146989340292
11,Lab 11,8,Lab 8,15.624798459077736,12470.796918175689
11,Lab 11,9,Lab 9,7.2774943340283285,5331.767873509952
11,Lab 11,10,Lab 10,9.2124051978803,7574.8886165002605
11,Lab 11,11,Lab 11,0.0,0.0
11,Lab 11,12,Lab 12,9.215197876584035,7510.475392488246
11,Lab 11,13,Lab 13,4.060669208181811,2988.0743301686366
11,Lab 11,14,Lab 14,9.975640928238057,8326.136154584441
11,Lab 11,15,Lab 15,10.17578828395332,8263.035666151634
11,Lab 11,16,Lab 16,7.263540446339635,6190.031781968472
11,Lab 11,17,Lab 17,16.267227295508984,13596.200775474777
11,Lab 11,18,Lab 18,12.873851503354418,10607.524137098662
11,Lab 11,19,Lab 19,7.316983694310878,6025.771656189669
11,Lab 11,20,Lab 20,6.238938329511736,4906.338340141444
11,Lab 11,21,Lab 21,13.780501958350168,10978.242827084521
11,Lab 11,22,Lab 22,15.412013856444865,12450.394218609763
11,Lab 11,23,Lab 23,6.339514742276308,5915.416514277147
11,Lab 11,24,Lab 24,9.915743651046194,8206.661463065428
11,Lab 11,25,Lab 25,9.414600830495532,7601.791956918543
11,Lab 11,26,Lab 26,7.745115829931017,6339.831352232717
11,Lab 11,27,Lab 27,2.9060407164575173,2244.7355805501115
11,Lab 11,28,Lab 28,9.79271884860275,8807.709265273115
11,Lab 11,29,Lab 29,9.702980176831407,7928.852188822093
11,Lab 11,30,Lab 30,7.329263983258835,6042.5383083894385
11,Lab 11,31,Lab 31,9.930316474457374,7933.934312129351
11,Lab 11,32,Lab 32,19.634832193463257,15940.57492731359
11,Lab 11,33,Lab 33,16.04338827777927,12957.593120297244
11,Lab 11,34,Lab 34,10.494796253690476,8700.701948249498
11,Lab 11,35,Lab 35,7.8820912364744675,5961.350110971302
