vehicle_id,stop_order,node
1,0,-1
1,1,24
1,2,30
1,3,14
1,4,19
1,5,6
1,6,35
1,7,13
1,8,27
1,9,11
1,10,39
1,11,28
1,12,23
1,13,40
1,14,18
1,15,37
1,16,-2
2,0,-1
2,1,7
2,2,36
2,3,22
2,4,33
2,5,32
2,6,8
2,7,21
2,8,1
2,9,34
2,10,10
2,11,12
2,12,25
2,13,29
2,14,15
2,15,31
2,16,3
2,17,9
2,18,5
2,19,16
2,20,17
2,21,4
2,22,38
2,23,20
2,24,26
2,25,2
2,26,-2
