vehicle_id,lab_node_id,visit_time,ready_time,due_time,service_time,max_transport_time,delivery_time,transport_time,slack
1,1,164.08243,0,240,5,300,240.0,70.91757000000001,229.08243
1,5,153.65942,0,240,5,300,240.0,81.34057999999999,218.65942
1,6,210.52438,0,240,5,300,240.0,24.475619999999992,275.52438
1,9,145.89379,0,240,5,300,240.0,89.10621,210.89379
1,11,65.921315,0,240,5,300,240.0,169.078685,130.921315
1,13,50.035515,0,240,5,300,240.0,184.964485,115.035515
1,14,199.91551,0,240,5,300,240.0,35.08448999999999,264.91551000000004
1,19,225.27058,0,240,5,300,240.0,9.729420000000005,290.27058
1,23,191.27938,0,240,5,300,240.0,43.72062,256.27938
1,24,86.877345,0,240,5,300,240.0,148.122655,151.877345
1,27,57.88593,0,240,5,300,240.0,177.11407,122.88593
1,28,181.62431,0,240,5,300,240.0,53.37568999999999,246.62431
1,29,173.54242,0,240,5,300,240.0,61.45758000000001,238.54242
1,30,78.248196,0,240,5,300,240.0,156.751804,143.248196
1,32,124.11314,0,240,5,300,240.0,110.88686000000001,189.11314
1,33,115.3911,0,240,5,300,240.0,119.6089,180.3911
1,35,218.64906,0,240,5,300,240.0,16.35094000000001,283.64905999999996
2,2,215.5212,0,240,5,300,248.63615,28.114949999999993,271.88505
2,3,86.198741,0,240,5,300,248.63615,157.437409,142.562591
2,4,105.51654,0,240,5,300,248.63615,138.11960999999997,161.88039000000003
2,7,187.3185,0,240,5,300,248.63615,56.317649999999986,243.68235
2,8,47.629359,0,240,5,300,248.63615,196.006791,103.99320900000001
2,10,5.4939793,0,240,5,300,248.63615,238.14217069999998,61.85782930000002
2,12,149.32699,0,240,5,300,248.63615,94.30915999999999,205.69084
2,15,94.482633,0,240,5,300,248.63615,149.15351699999997,150.84648300000003
2,16,117.95833,0,240,5,300,248.63615,125.67781999999998,174.32218
2,17,65.144042,0,240,5,300,248.63615,178.49210799999997,121.50789200000003
2,18,28.178805,0,240,5,300,248.63615,215.45734499999998,84.54265500000002
2,20,236.13988,0,240,5,300,248.63615,7.496269999999981,292.50373
2,21,131.86644,0,240,5,300,248.63615,111.76970999999998,188.23029000000002
2,22,166.07904,0,240,5,300,248.63615,77.55711,222.44289
2,25,222.06631,0,240,5,300,248.63615,21.56984,278.43016
2,26,228.98052,0,240,5,300,248.63615,14.655629999999974,285.34437
2,31,140.81795,0,240,5,300,248.63615,102.81819999999999,197.1818
2,34,156.15556,0,240,5,300,248.63615,87.48058999999998,212.51941000000002
2,36,177.68643,0,240,5,300,248.63615,65.94971999999999,234.05028000000001
2,37,200.11032,0,240,5,300,248.63615,43.525829999999985,256.47417
2,38,79.097001,0,240,5,300,248.63615,164.53914899999998,135.46085100000002
2,39,209.27809,0,240,5,300,248.63615,34.358059999999995,265.64194
2,40,20.286037,0,240,5,300,248.63615,223.350113,76.649887
