,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,0.0,6.897903071729318,4.100148812659049,7.766476979344224,13.654912036248382,10.129471081514142,9.816468424774383,4.600724123116623,9.579317707552585,11.745396996884091,5.464672239652871,12.471449687606563,4.24993481405897,10.877158849098342,9.701336455784832,8.78186202935617,10.060280367647069,15.785893400625275,6.6517145137027205,9.722379730492214,6.8627714111531395,7.628255765903918,6.629369450855326,7.402398506381989,19.609770103099933,5.4155025742665766,4.731837656213391,10.540484496450885,3.547174994776523,3.9171721527384618,17.025900720773333,7.232796606620728,14.830414192179123,11.238951195734662,5.251948274636462,9.604562890525933,6.170782654479121,4.160150598338022,8.905235901493807,5.0637113440802795,4.114436474806246
1,6.791070424586571,0.0,5.4176425075712125,2.9061426069459984,7.622394642976324,5.269136709115914,9.734370192360956,8.709802611061694,5.378156512827193,7.470695251113885,1.868810302662929,10.415969613808334,2.8994629997095367,9.948025896115125,11.64275622312062,3.364902733086591,5.199945995248841,9.753376007353216,10.343314635634579,11.663799497828002,5.10173993795061,3.533860012099629,7.785352722159659,9.343818273717776,18.01564690318316,6.090189289956919,4.137238283340077,7.904686137537916,6.691222623532368,4.454947387341791,15.431777520856564,0.824865134774808,9.534479926493535,5.943016930049075,2.881757881811484,11.545982657861721,8.626102994974792,7.751111852168966,3.4882766052242284,6.025167663561208,10.905506899392817
2,4.057047610123845,5.802042759901123,0.0,5.233812248600036,12.508314014698765,7.535723597744552,7.004696477468529,7.521769901456701,10.69022767284492,8.806743063213924,4.275978108482005,9.372220557814988,2.8332761666604775,8.065386901792486,6.889564508478977,7.635264007806555,7.466532883877479,14.63929537907566,5.3548376998519105,6.910607783186362,3.763542281361566,8.845931172117352,8.811941973160172,4.590626559076136,16.51054097330836,1.5434988211443548,1.8123259347654763,7.441255366659308,1.702745687749699,1.209415708399901,13.926671590981762,6.136936294792533,14.846551086511262,11.2550880900668,4.656283956437323,6.79279094322008,9.051663497162817,3.886602298969875,7.274469226156743,1.1433845731420658,6.012339663707261
3,7.4099760311567335,3.008817224595155,5.237969885503213,0.0,7.81997432335361,2.3629941021699166,8.119319040749685,10.184933341442145,8.386973737422347,4.609214590941822,3.4450317405719275,8.316821644970483,3.518368606279701,8.179280160352915,10.900675187072865,3.2800928081927667,2.2938033883028432,9.950955687730502,10.592807585355123,10.521501241710894,3.4866887863393403,6.542677236694783,9.575817115998888,8.601737237670024,16.24690116742095,5.348108253909164,3.572134739335554,5.805538168700063,6.940715573252912,5.073852993911955,13.663031785094356,2.6289814732502834,12.33353333389843,8.742070337453969,4.672222275650716,10.803901621813969,10.416567388814025,8.37001745873913,2.1017397305821066,5.700714001164114,11.250309549210476
4,14.3318113123212,8.02080069291922,12.95838339530584,8.323246356465564,0.0,7.4642027555356725,15.82994332531826,16.348641242524607,10.918423910666863,10.093366590042974,9.50764893412585,15.08655051288795,10.440203887444165,14.949009028270384,19.01576490368404,6.917526152949519,7.3950120416686,2.5063424183793424,17.884055523369206,18.23212552627947,11.601778502950507,10.360048727117123,15.424191353622579,16.716826954281192,23.016630035338423,13.46319797052033,11.636911241408182,13.77591522722649,14.231963511266995,11.99568827507642,20.432760653011822,7.756755204313104,11.917508352191257,9.319968403029838,10.520596513274405,18.79723306844306,16.26494162643771,15.291852739903595,7.166219527668757,13.565908551295838,18.446247787127447
5,9.772970133326652,5.37181132676507,7.453014402391451,2.362994102169917,6.941896198659525,0.0,8.504121997516728,12.547927443612055,10.749967839592264,2.7675452622414483,5.808025842741842,7.760729185086424,5.8813627084496165,7.623187700468855,13.115719703961108,3.9849401722288302,0.06919071386707329,9.072877563036418,12.807852102243363,10.906304198477937,5.70173330322758,8.905671338864696,11.938811218168807,9.928835246443368,15.690808707536892,7.563152770797403,5.787179256223794,6.450093899424965,9.155760090141149,7.436847096081871,13.106939325210297,4.950696905555302,13.663821612589253,10.95667366358802,7.035216377820634,11.471411740641527,12.77956149098394,10.733011560909043,1.856077457299268,7.915758518052353,13.465354066098717
6,9.37020847469642,9.797626822978629,6.776306348094309,8.140432160130908,15.6690673623406,8.865552591415222,0.0,13.103251388981697,14.685811735922423,8.807657737487952,8.271562171559511,5.182354025612189,7.898753958068381,3.601207715955353,5.6662649156655185,11.329018313998192,8.796361877548149,17.800048726717495,9.718857228506396,2.5595742165120368,5.456633428438756,12.841515235194857,14.36166285659672,3.18452046742829,11.016463485960028,6.259611766668429,6.428644886362948,4.438862147666029,6.637724573754729,7.704098840625716,8.43259410363343,9.937073095512334,18.842135149588767,15.250672153144304,9.555811207569635,3.124681758675627,14.633144984687817,9.152029303878079,9.578882745389453,6.4547245393077635,10.947318549712293
7,4.577611389249567,8.896336687532408,7.596923997119846,10.321535519018662,15.653345652051472,12.684529621188576,13.448131940497582,0.0,10.745229572708478,14.523575169117823,7.463105855455958,15.693459371352096,6.86949105838357,14.508822364821542,12.515140208151443,10.78029564515926,12.615338907321503,17.784327016428367,8.53122604926308,13.354043246215412,10.084781094898677,8.79416763105981,7.417909741558244,11.034062022105186,22.831779786845466,8.912277758727374,7.953847339958927,13.762494180196418,7.178838510499721,7.3300943962261975,20.247910404518866,9.231230222423818,15.996326057335017,12.404863060890555,7.250381890439548,13.23622640624913,4.624927278840798,7.791814114061223,10.903669517296896,8.560486528541078,5.993948010366607
8,9.588583595672237,5.440463131619255,10.802832181397577,8.28601981170135,10.187851943492696,10.649013913871265,15.119559866187318,10.87912542385532,0.0,12.850572455869234,7.253999976489294,15.795846818563685,8.2846526735359,15.333215569941483,16.974411435315076,8.439013757840845,10.579823200004192,12.31883330786959,14.472341986408983,16.995454710022457,10.48692961177697,2.024135649254587,9.534470712622891,14.67547348591223,23.40083657700952,11.475378963783287,9.522427957166444,13.284563342293268,10.820249974306769,9.840137061168157,20.816967194682924,5.775356666510666,6.974793208516036,3.383330212071576,7.13402590472453,16.877637870056176,10.372625726769918,11.433225577868269,8.810263606934546,11.410357337387575,13.703020070478484
9,11.109676633656164,7.1727566646435905,8.261195390783465,4.26286271620558,9.563260250038887,2.7597454791135103,8.422863346273079,13.884633943941564,12.550913177470786,0.0,7.144732343071353,7.679470533842775,7.218069208779126,7.541929049225205,13.48370278116147,6.13746429428882,2.690554765246437,11.69424161441578,13.616033090635376,10.825045547234287,6.509914291619593,10.706616676743218,13.332576219429649,9.847576595199719,15.609550056293243,8.371333759189417,6.595360244615807,6.368835248181314,9.963941078533164,8.5532245915162,13.025680673966646,6.792920913298722,16.285185663968615,12.906009777502401,8.428981379081478,11.390153089397877,14.173326492244781,12.069718061238556,4.008601579359258,8.723939506444367,14.273535054490733
