,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,0.0,5122.136792301627,3348.6375094891087,5803.422138385928,11665.9652208119,7723.643967059185,7941.039483324403,3225.3381477246617,7890.693935480037,8545.55307662331,4131.953291537163,10060.07537884576,3257.1364209020367,9074.260659357657,7037.071388474497,6570.436255342904,7689.048610125648,12829.844992931585,5210.554773475042,8089.909582467909,5453.865473549329,6340.240270138101,5180.053380904469,6158.809777386862,16517.565754579442,4286.372500154782,3846.9420960050275,8119.995375453781,2879.5114431584393,3245.2792213384987,14355.229721184993,5594.907966810644,12133.61369443426,9150.631887417914,4115.392580757499,7761.5744700895175,4363.974766184729,3331.4715897389506,6803.0318964869375,4032.3175937656406,3214.6773914804094
1,5085.000808252975,0.0,4179.53794261277,2147.77299080257,6858.30528463716,4067.9948194758313,7584.677680998791,6942.166408514401,4366.972669514489,5173.381879526271,1405.3098271087526,8144.631592030607,2360.2736801630053,7589.157003002978,9290.58431502364,2062.03154991103,4033.3994625422947,8022.1850567568445,7864.7354360449,9413.049080711733,3829.6715894565154,2874.4185784233223,6054.730881833613,7481.949275630687,15034.249219506304,4654.458364843363,3241.47976240621,6149.18491107271,5270.409493792976,3574.36794637026,12870.126064830312,687.38761231234,7864.914003388731,4881.932196372384,2305.0386114733496,9084.713968333343,6797.71378977072,6116.188388558601,2687.7456892247183,4547.141601228653,8075.08749539636
2,3250.804451677879,4238.680233381717,0.0,4002.2159875927086,10740.227237124142,5879.621847846803,5560.890222168709,5945.410833226628,8408.062477955307,6214.27309977438,3173.9760945300764,7657.749566759103,2142.6585888215836,6671.934847271001,5436.657799340561,5644.698271655146,5845.026490913266,11904.107009243826,3996.6875587846225,5709.760321312214,3051.539661462672,6915.508386864141,6714.559168960445,3778.660516231169,14117.027063774325,975.8888689817882,1458.8813682193802,5717.669563367122,1402.3616165326985,928.9477908601059,11952.903909098333,4711.451407890734,11906.00381182955,8923.022004813205,3637.641074215824,5381.425208933822,6812.5524570671,3102.0874123304716,5507.744150041082,775.8317449806436,4816.651797051325
3,5708.531060083053,2168.8066266075375,3971.011530400808,0.0,6944.107560854891,1920.2218286732602,6329.338475500168,7957.213049581422,6535.779296122024,3064.4520693235154,2400.5438458513086,6349.4714596629465,2517.2270617788076,6138.143645903643,8500.114373474074,2117.0150773537102,1885.6264717397237,8107.987332974575,7919.011641293171,8266.779923969714,2574.332383957894,5043.225205030858,7276.0494479608105,6691.479334081122,13583.23586240697,3863.988423293799,2549.4163763426327,4354.024778705049,5373.373146933505,3731.3213279860624,11419.112707730977,1998.9166900756845,10005.557305259923,7022.5754982435765,3526.357177600547,8202.358378751347,8019.032355897917,6311.9898184795675,1661.843873860786,4053.237965632,8270.888925317327
4,11825.668812318801,6914.450390948359,10684.952967116476,7041.947598663091,0.0,6367.586747974088,13371.286074163261,13682.834412580229,8465.615851941155,8067.8421259662955,8145.9778311745795,12747.088854088093,8865.688704666713,12536.316500350555,15488.638939883933,5860.826409859188,6332.991391040551,1799.0334277860336,14370.15046054861,15308.727522632806,9616.279982620987,8321.656044153435,12795.398885899442,13680.003900490976,19981.408716853886,10852.51298970365,9537.940942752482,11395.972377368147,11775.824518296684,10079.782970873966,17817.285562177894,6721.305444793843,9166.64880992477,7301.9316686946195,9045.706615539177,15244.30597741444,13490.699181306432,12660.451461367473,6230.150786810848,11041.76253204185,14619.350568205224
5,7628.752888756314,4089.028455280798,5879.419590782099,1920.22182867326,6276.884578320163,0.0,7510.539913136871,9877.434878254684,8456.001124795286,1769.44609185928,4320.7656745245695,6448.69281998108,4437.448890452069,6237.920466243543,10408.522433855365,2944.5708041091084,34.59535693353664,7440.7643504398475,9827.419701674462,9447.981361606417,4463.5999061500215,6963.44703370412,9196.271276634072,8599.88739446241,13683.012682746868,5772.396483675087,4457.824436723924,5440.969021467711,7281.781207314795,5651.543156659323,11518.889528070877,3705.6563494476977,10404.542599658713,8327.514587150185,5446.579006273808,9383.559816388051,9939.254184571182,8232.21164715283,1523.6676431270323,5961.646026013289,10191.11075399058
6,7879.427560879106,7656.807189390155,5676.61527257251,6327.975883473055,13268.509341164092,7742.478541926724,0.0,10893.86217817704,11826.18943396375,6849.619276534667,6592.103050538513,4093.664164111088,6364.808819605114,2641.0388092736944,4368.965959823343,8441.416857662913,7707.883184993187,14432.389113283776,7402.172515253242,2068.601461428569,4056.8726157612396,10333.635342872582,11413.929471782187,2710.0648924317293,8576.526271255034,5008.890794126085,5194.164779349585,3762.5869835748263,5602.357643427695,6441.667764118857,6461.061996442372,7893.225362447307,15324.130767837994,12341.148960821647,7717.916382287752,2004.1799162102009,11761.003802017512,7541.696127031675,7947.003788914674,5265.559551021888,9015.772943719143
7,3223.7810668561674,6976.159893490319,6056.606368243264,8163.0092581761755,13519.98832200059,10083.231086849437,10929.59713161993,0.0,8821.919693927077,10929.127689991681,5985.9763927258555,12651.586822524541,5523.106719088759,11665.772103036432,9380.81066842933,8424.459356531597,10048.6357299159,14683.868094120275,6234.684827921162,11078.467230763441,8045.376917228102,7271.466028585139,5711.116337842872,9147.367425682392,19110.864319539767,6994.341358908937,6438.4535396838,10711.506819132557,5868.069091453971,5860.4690824021745,16946.741164863775,7448.931067999336,13064.839452881299,10081.857645864953,5969.415681946191,10750.13211838505,2747.483319879842,6320.029238034483,8799.571138695626,6740.286452519795,4226.147752918392
8,7904.123227735182,4418.894851841205,8552.371579626566,6566.667842643773,8220.534932928182,8332.03345795075,12003.572532839993,8883.344555138514,0.0,9592.27673136747,5778.14346412255,12563.52644387181,6733.107317176803,12008.051854844183,13023.5364267458,6201.276179131691,8297.438101017215,9384.414705047868,11197.019811746348,13785.882717725537,8248.56644129772,1668.6908881988238,7524.157124159575,11854.782912644489,19453.144071347513,9027.292001857162,7614.313399420006,10568.079762913912,8865.976481429749,7947.201583384058,17289.02091667152,4697.97279758405,5630.277019272861,2647.295212256514,5804.053852461534,13457.547605347147,7753.835701026817,9317.936628010259,6886.244872892152,8919.975238242452,11118.800619215594
9,8173.47901383363,4884.130608741779,5896.185846499849,2754.167162734057,7970.777365759297,1763.0835013062072,6602.971396661069,10422.161003332,9251.103278256267,0.0,4865.491799601885,5541.124303505278,4982.175015529385,5330.351949767741,10409.613200608204,4003.008878356594,1728.4881443726706,9134.657137878981,9844.185957392212,8540.412845130615,4401.752035674192,7758.549187165101,9740.997401711385,8257.694133876252,12775.444166271065,5773.487250427926,4476.839609986409,4533.400504991909,7298.547463032545,6065.860446575785,10611.321011595073,4714.2406722099295,12098.435387097843,9689.37694699778,5991.305131351123,8475.991299912248,10483.980309648496,8776.937772230145,2582.105717374518,5978.412281731039,10712.837643551167
10,4098.977746543193,1537.1353352194064,3243.136301766825,2551.3777616600705,8038.68233896183,4471.599590333332,6762.998559169235,5956.143346804618,5706.517579792997,5317.496193475578,0.0,7753.292600661525,1423.8720393170604,6767.477881173423,8354.182674177695,2943.153373492835,4437.004233399795,9202.562111081515,6928.333795198955,8476.64743986579,3007.9924676269598,4213.963488701832,5068.707820123832,6545.5476347847425,14212.57009767675,3718.0567239974184,2305.078121560264,5813.212597269544,4334.007852947031,2637.966305524315,12048.446943000758,2009.9065097284247,9204.458913667238,6221.477106650894,1319.0155497635676,8148.312327487398,5811.690728060938,5130.165326848818,3318.265155656866,3610.739960382709,7089.064433686577
